"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"LOC100505695",99.6276540959485,-1.82422147093689,0.194059327192288,-9.40032874137155,5.43928581796637e-21,1.14535818509749e-18,"LOC100505695"
"LINC00578",85.4451718663925,1.5576524225107,0.166367942414316,9.36269572073915,7.772776598921e-21,1.61893418683178e-18,"LINC00578"
"DUOXA1",422.465995782156,-2.25741552794264,0.241772815705117,-9.33692864253169,9.9169058787107e-21,2.04330914460058e-18,"DUOXA1"
"CDH11",933.680204419877,1.44418624606302,0.154970123972662,9.31912686807802,1.17301598649711e-20,2.39120556736783e-18,"CDH11"
"MRVI1",453.988501581032,1.75919591178969,0.189751991518045,9.27102739589635,1.84361413125431e-20,3.71866673506265e-18,"MRVI1"
"GZMA",130.008047877503,2.15688687805063,0.232859250955736,9.2626205280572,1.99475257038816e-20,3.9816092451852e-18,"GZMA"
"MMP2",2401.08858235185,1.34890531808785,0.145747739298601,9.25506854912015,2.14092988705494e-20,4.22932974182957e-18,"MMP2"
"BTNL9",264.077518533099,-2.72267855968423,0.295144648839403,-9.224895556774,2.8383738150642e-20,5.54988969839389e-18,"BTNL9"
"COL1A1",3100.78233657185,3.43115726293452,0.373209309333961,9.193654008947,3.79718512656765e-20,7.34966276720095e-18,"COL1A1"
"C21orf7",137.597455255186,1.60131208480846,0.174740276517553,9.16395530968271,5.00291909426861e-20,9.5865935684375e-18,"C21orf7"
"P2RY10",37.4164729869765,2.16871444216847,0.237031144005819,9.14949152046968,5.72021533127988e-20,1.08525511067312e-17,"P2RY10"
"TIGIT",68.8109553446272,2.67080303639504,0.292211123642902,9.13997729825954,6.24654416215651e-20,1.16209979840042e-17,"TIGIT"
"RASGRP3",210.199901215521,1.09104743203222,0.119593123880125,9.12299467255193,7.30765644958999e-20,1.33361250368613e-17,"RASGRP3"
"MAOA",2384.49844193066,-1.73385474361455,0.190174831315787,-9.1171619904606,7.71172702217271e-20,1.39407653961201e-17,"MAOA"
"ACTN1",1209.23734134829,1.11195143032541,0.122445959215283,9.08116068061007,1.07423102936799e-19,1.90633200507969e-17,"ACTN1"
"MOXD1",326.887709638291,2.26672397556173,0.249607874448027,9.08113968990068,1.07443824521765e-19,1.90633200507969e-17,"MOXD1"
"FASLG",30.1958984564703,2.87929569681819,0.317508247325416,9.06841230447533,1.20763810844158e-19,2.1230056361429e-17,"FASLG"
"SDR16C5",1254.92548310767,-1.6968306606504,0.187259451332645,-9.06138861656798,1.28800244496982e-19,2.24370025913742e-17,"SDR16C5"
"FAM46B",37.5563761368031,-1.29064953849071,0.142782584552665,-9.03926443504503,1.57729574124128e-19,2.69858401729156e-17,"FAM46B"
"CCDC28B",84.5954909138459,1.17104258087166,0.129812157733105,9.02105474033745,1.86286968988487e-19,3.15896539801539e-17,"CCDC28B"
"LTBP2",1462.4223229934,1.770378685473,0.196273970911231,9.01993614972861,1.8819895974909e-19,3.16339339185269e-17,"LTBP2"
"CDCA7",67.3299235044518,2.5883382023201,0.287163715717453,9.01345838854805,1.99658709181076e-19,3.32683494376328e-17,"CDCA7"
"SCARA3",122.500008159763,1.31956935097571,0.146576739223859,9.0025836156745,2.2046717066435e-19,3.64188958988816e-17,"SCARA3"
"AFF3",227.166780508399,-2.03124822999824,0.225774358665465,-8.99680655502598,2.32378509138485e-19,3.79259256421956e-17,"AFF3"
"CTSG",39.348385206922,3.18718177499101,0.354278731531264,8.9962549013749,2.33548649711882e-19,3.79259256421956e-17,"CTSG"
"CHN1",484.837758991647,1.43333216118828,0.159436399807398,8.98999326954057,2.47245572974576e-19,3.98127703305783e-17,"CHN1"
"EGFL6",203.828090919752,1.52752933388581,0.17036161205694,8.9663939865471,3.06380564906549e-19,4.85195403697462e-17,"EGFL6"
"HABP2",33.1233003245714,3.01347548694023,0.336451244802628,8.956648350961,3.34697014114951e-19,5.25693785612351e-17,"HABP2"
"LRRC17",73.1413150493962,2.66923415445644,0.298247737528796,8.94972138455444,3.56380715923921e-19,5.55200591750745e-17,"LRRC17"
"GNMT",13.9430072639489,-2.2892561196442,0.256810995164505,-8.91416708298558,4.91496664454095e-19,7.5344472674155e-17,"GNMT"
"PRRX1",226.652979374227,1.58582569447748,0.178216706369915,8.89829986637652,5.67086329681015e-19,8.62421289630763e-17,"PRRX1"
"HTATSF1P2",112.919712493937,-1.45940241404473,0.164744589571933,-8.85857567666888,8.10432138125645e-19,1.22279532525698e-16,"HTATSF1P2"
"TTC39A",133.26981845585,-1.20095423988528,0.135974418277177,-8.8322072276654,1.02630079921826e-18,1.53640436832971e-16,"TTC39A"
"TSPAN2",140.710598882547,1.35707452804689,0.15391135054662,8.81724787176001,1.17307359360511e-18,1.74251443415978e-16,"TSPAN2"
"TRO",230.650641360577,1.26530293788425,0.143927156212424,8.79127310774329,1.47874612829394e-18,2.16303307712736e-16,"TRO"
"CHIAP2",121.807747282071,-4.67973544609159,0.533227676991802,-8.776242584579,1.69027026797523e-18,2.45370900567737e-16,"CHIAP2"
"HSPA12A",58.0154395563339,1.51569144154744,0.17299784933301,8.76133112285011,1.92958080867349e-18,2.78004717712793e-16,"HSPA12A"
"ZNF385B",640.825891055545,-2.28079770945817,0.260791344683705,-8.74568023806305,2.21676064636544e-18,3.14648648190034e-16,"ZNF385B"
"MT1E",651.542565190029,-1.60415111362863,0.183629615370684,-8.735797384264,2.41943306731121e-18,3.40891003204539e-16,"MT1E"
"KLHL4",53.4938054851795,1.7699627427589,0.202771931642979,8.72883504347772,2.57309190695404e-18,3.59894796504039e-16,"KLHL4"
"HSPB3",22.574683947247,2.2044160063787,0.254272953065642,8.66948678497322,4.34072417379092e-18,6.02731569696969e-16,"HSPB3"
